device_id,device_type,os,manufacturer,network_operator,user_id,name,age,location,data_usage,network_speed,connection_duration,session_start_time,cell_id,signal_strength,latency,jitter,packet_loss
3065,IoT device,Windows,Samsung,Verizon,3430,Jonathan Butler,58,"(Decimal('33.6863795'), Decimal('-27.546386'))",31.37,733.41,1366,2024-07-23 10:50:43.441663,239,-106.22,73.81,45.3,1.42
2176,router,Windows,Nokia,T-Mobile,9727,Edward Lambert,49,"(Decimal('-71.9045845'), Decimal('-86.350338'))",40.36,476.51,2056,2024-01-14 00:34:17.184980,362,-79.34,85.95,15.7,1.05
6441,IoT device,Windows,Nokia,T-Mobile,8389,Joseph Hawkins,57,"(Decimal('40.096866'), Decimal('-113.169150'))",4.54,127.31,3252,2024-02-13 11:31:16.468499,387,-44.42,87.92,9.98,0.49
4615,IoT device,iOS,Huawei,AT&T,1987,Jennifer Roach,31,"(Decimal('36.880319'), Decimal('80.188538'))",22.74,317.25,1289,2024-03-08 03:02:13.897331,859,-51.49,73.83,2.96,1.68
7110,smartphone,Android,Nokia,Vodafone,9661,Claudia Valentine,36,"(Decimal('16.4118685'), Decimal('114.198643'))",4.13,957.33,5898,2024-02-02 01:17:50.756612,126,-58.81,92.13,35.35,3.23
4945,smartphone,iOS,Nokia,AT&T,2896,Jenna Pratt,76,"(Decimal('12.0397675'), Decimal('26.475691'))",24.75,283.39,841,2024-08-21 04:36:30.657024,216,-61.46,27.79,32.33,3.11
9582,IoT device,Windows,Apple,AT&T,1120,Sarah Schroeder,63,"(Decimal('-45.330246'), Decimal('12.935811'))",17.13,641.84,5195,2024-01-21 05:37:05.353920,985,-84.21,89.37,3.33,2.75
4403,router,Windows,Samsung,AT&T,4635,Maria Martin,65,"(Decimal('86.2039255'), Decimal('-8.421786'))",48.72,183.03,5935,2024-05-03 20:36:49.781066,608,-111.45,49.61,37.96,0.72
6048,router,Android,Apple,Verizon,9955,Justin Garcia,64,"(Decimal('-28.282984'), Decimal('-4.695274'))",44.37,31.35,6544,2024-01-05 21:21:56.638707,938,-95.12,80.18,35.25,1.06
2913,smartphone,iOS,Sony,Vodafone,1494,Joseph Mercado,21,"(Decimal('11.601589'), Decimal('65.040009'))",30.81,944.21,4819,2024-05-24 01:42:24.960106,571,-113.26,66.35,46.06,4.82
5469,smartphone,Windows,Apple,T-Mobile,7451,Jasmine Lopez,73,"(Decimal('7.8196655'), Decimal('68.206604'))",18.59,817.09,462,2024-04-12 20:16:43.217729,827,-67.53,88.12,48.32,1.0
8319,router,iOS,Huawei,AT&T,2466,Cheryl Jackson,57,"(Decimal('-23.473124'), Decimal('-171.163998'))",15.39,94.09,1225,2024-08-23 07:18:11.462940,996,-44.57,44.88,26.22,4.93
4308,smartphone,Windows,Huawei,Verizon,3051,Heather Beltran,29,"(Decimal('-71.1694525'), Decimal('-134.224322'))",42.28,702.73,705,2024-06-05 04:37:28.274637,588,-91.31,33.76,32.21,0.65
4829,IoT device,iOS,Sony,Vodafone,7057,Katherine Patel,77,"(Decimal('-65.561477'), Decimal('-160.332592'))",13.73,79.52,7091,2024-08-21 18:03:04.325809,324,-53.78,33.84,35.96,0.87
1544,smartphone,iOS,Apple,Verizon,4560,Brian Bailey,27,"(Decimal('50.8446365'), Decimal('128.690763'))",4.04,979.32,3985,2024-02-03 18:28:54.681833,689,-94.47,44.43,39.2,2.45
2636,smartphone,Android,Nokia,AT&T,3828,Elizabeth Hoffman,39,"(Decimal('23.573156'), Decimal('33.045753'))",41.33,647.01,3135,2024-08-30 10:42:45.230765,148,-76.76,66.91,10.75,3.78
6059,IoT device,Windows,Apple,T-Mobile,5976,Maria Wong,34,"(Decimal('69.5074825'), Decimal('-151.761451'))",49.25,164.78,6327,2024-05-15 20:45:13.357785,55,-105.24,44.1,31.77,4.71
1838,smartphone,Android,Huawei,AT&T,9223,Kristen Tate,73,"(Decimal('79.661849'), Decimal('156.371421'))",16.81,44.19,6776,2024-08-09 07:33:59.189650,262,-87.63,59.06,28.68,1.66
7159,smartphone,Windows,Sony,AT&T,7228,Brian Edwards,39,"(Decimal('62.6456595'), Decimal('142.946664'))",13.36,391.77,3079,2024-07-25 13:20:21.928199,595,-109.61,98.12,20.77,4.73
9810,smartphone,iOS,Huawei,T-Mobile,8589,Amanda Deleon,69,"(Decimal('-20.989631'), Decimal('-148.305420'))",32.73,618.46,4675,2024-05-23 06:46:18.612495,450,-115.51,88.93,9.04,1.41
5643,router,Android,Apple,Verizon,2279,Courtney Jones,75,"(Decimal('-61.0943695'), Decimal('-36.862818'))",8.47,396.78,2750,2024-07-03 11:50:57.681338,197,-105.68,46.07,0.69,2.92
7749,IoT device,Windows,Apple,Verizon,9756,Julie Christian,36,"(Decimal('28.605880'), Decimal('10.767771'))",14.02,193.9,5109,2024-09-12 16:00:06.012010,574,-71.72,86.77,17.8,4.45
5007,router,iOS,Huawei,T-Mobile,2926,Dr. Mitchell Deleon,73,"(Decimal('75.488947'), Decimal('138.919391'))",39.56,502.72,5298,2024-08-23 01:01:04.285923,318,-117.68,40.26,7.63,3.83
2677,smartphone,Android,Sony,Vodafone,5843,Mary Reed,77,"(Decimal('-58.8972025'), Decimal('-126.322040'))",42.65,894.93,2877,2024-06-26 04:58:35.389522,399,-40.08,63.02,11.09,2.84
4817,smartphone,Windows,Sony,T-Mobile,6485,Bernard Martin,34,"(Decimal('-66.289064'), Decimal('-97.695126'))",10.76,818.34,2908,2024-03-17 00:43:06.285611,693,-101.64,82.67,12.13,2.25
8899,smartphone,Android,Apple,AT&T,4597,Kimberly Guerrero,75,"(Decimal('16.6659385'), Decimal('7.022809'))",33.46,61.17,5551,2024-02-29 00:20:08.373700,4,-68.34,69.11,19.79,0.42
8116,IoT device,Android,Nokia,AT&T,5440,Angela Brennan,69,"(Decimal('87.717199'), Decimal('-72.101832'))",24.8,909.03,1165,2024-07-24 22:32:55.849083,313,-59.61,16.53,27.82,0.71
3224,smartphone,Windows,Sony,AT&T,1237,Stephanie Roberts,78,"(Decimal('-20.2251735'), Decimal('151.688834'))",38.26,254.91,5232,2024-09-24 20:20:02.784826,720,-42.35,58.7,42.51,2.43
2745,router,Android,Nokia,AT&T,7666,Alan Clark,37,"(Decimal('-9.256442'), Decimal('-91.121629'))",18.25,461.75,1212,2024-01-22 21:24:35.663053,70,-76.59,30.13,25.32,1.83
2820,router,Windows,Sony,AT&T,7675,Amanda Adams,25,"(Decimal('20.7261025'), Decimal('-138.922944'))",36.39,218.47,10,2024-03-15 17:26:00.057703,55,-111.91,52.78,4.93,3.74
8112,smartphone,iOS,Apple,Verizon,7962,Julie Cook,58,"(Decimal('-17.7846015'), Decimal('-101.333792'))",6.89,931.89,4388,2024-07-30 07:31:44.957251,10,-118.96,3.51,38.07,3.16
6076,router,iOS,Huawei,AT&T,8477,Joshua Davis,42,"(Decimal('28.762216'), Decimal('-119.317450'))",9.76,484.38,5527,2024-07-20 19:36:25.996992,643,-53.99,49.24,9.6,2.25
6217,router,Windows,Nokia,Vodafone,5306,Teresa Graham,77,"(Decimal('-88.301367'), Decimal('-75.688163'))",39.77,845.62,2679,2024-08-28 10:14:52.577236,273,-83.96,91.76,10.54,3.42
2587,smartphone,Android,Huawei,Vodafone,3387,Cesar Gonzalez,24,"(Decimal('-63.027000'), Decimal('105.334002'))",46.01,676.6,3071,2024-06-14 20:32:46.602147,633,-118.79,27.91,11.04,0.28
3789,IoT device,iOS,Huawei,T-Mobile,5813,Shelly Tanner MD,57,"(Decimal('24.433014'), Decimal('50.094644'))",1.61,580.38,4349,2024-03-04 23:46:18.690630,385,-71.65,21.18,29.01,1.2
1294,smartphone,Android,Sony,T-Mobile,1504,Robert Smith,26,"(Decimal('-76.0968285'), Decimal('124.318486'))",3.1,363.8,4556,2024-07-12 12:33:58.036268,254,-52.09,58.72,41.42,4.24
5995,smartphone,Windows,Apple,AT&T,7198,Christina Atkinson,66,"(Decimal('-75.563335'), Decimal('-11.258672'))",42.35,638.3,3684,2024-03-20 11:12:39.675950,921,-114.88,56.76,24.44,4.14
7981,router,Windows,Nokia,Vodafone,1810,Sandra Duffy,23,"(Decimal('-27.110159'), Decimal('2.591210'))",12.23,827.19,4321,2024-05-11 22:22:47.919518,18,-111.08,22.92,30.69,4.84
9971,smartphone,Windows,Huawei,T-Mobile,2174,Angel Wallace,37,"(Decimal('-15.2088195'), Decimal('13.951510'))",44.14,493.2,3889,2024-03-04 11:19:32.004679,883,-55.81,8.52,17.31,1.94
6614,router,iOS,Samsung,Verizon,3966,Teresa Gates,31,"(Decimal('25.289970'), Decimal('-21.241963'))",32.48,89.08,459,2024-01-02 06:16:23.650751,723,-82.28,43.87,37.38,0.95
3371,smartphone,Windows,Samsung,Verizon,7759,Nathan Murphy,68,"(Decimal('-44.414886'), Decimal('-7.053207'))",23.42,855.33,6100,2024-09-18 04:47:23.268965,767,-87.99,16.28,25.86,0.38
3480,smartphone,Android,Nokia,AT&T,7105,Mark Wright,25,"(Decimal('-56.0799865'), Decimal('173.240195'))",39.64,114.4,6233,2024-05-19 20:08:05.897197,573,-115.19,92.94,4.71,0.09
4111,IoT device,Windows,Nokia,Vodafone,347,Christopher Garrett,40,"(Decimal('56.3374785'), Decimal('-80.231989'))",35.89,911.51,894,2024-03-01 19:47:57.807168,758,-80.2,26.53,31.73,2.79
4513,IoT device,Windows,Apple,Verizon,9172,Chelsey Randolph,76,"(Decimal('-46.1395685'), Decimal('103.836684'))",31.8,981.72,240,2024-07-07 07:50:31.670614,463,-98.79,3.68,24.22,0.12
5710,smartphone,Android,Apple,T-Mobile,7714,Amber Murphy,45,"(Decimal('87.2282605'), Decimal('-153.311793'))",19.29,14.72,3681,2024-05-25 00:29:56.052917,501,-100.57,76.18,7.26,3.81
8003,smartphone,Android,Nokia,T-Mobile,2947,Amy Ortiz,80,"(Decimal('42.970763'), Decimal('122.409232'))",45.91,933.89,1354,2024-04-21 11:48:29.001198,491,-46.56,93.28,49.04,2.83
3669,smartphone,iOS,Sony,AT&T,8080,Beth Coleman,70,"(Decimal('-63.9654455'), Decimal('-174.448155'))",22.74,83.99,4029,2024-01-03 14:29:03.131356,66,-89.91,73.4,47.65,2.23
1975,router,Android,Nokia,T-Mobile,6478,Barbara Rodriguez,60,"(Decimal('29.1044625'), Decimal('-87.814128'))",15.5,943.98,2760,2024-02-09 19:56:19.150866,709,-51.67,74.99,8.38,1.16
2890,router,Android,Samsung,AT&T,5823,Adam Smith,54,"(Decimal('46.370574'), Decimal('-57.396827'))",3.27,908.46,5582,2024-08-15 23:28:39.759539,999,-94.7,78.47,13.49,3.89
5492,IoT device,iOS,Samsung,Verizon,7411,Scott Gibbs,75,"(Decimal('54.5263125'), Decimal('-11.492265'))",1.26,756.89,6449,2024-09-04 17:12:35.887238,621,-101.55,52.8,24.39,1.54
1148,router,Windows,Samsung,Vodafone,6168,Jimmy Sheppard,19,"(Decimal('39.3641875'), Decimal('21.313944'))",4.61,798.97,2488,2024-04-11 12:05:46.959978,181,-40.29,97.98,9.98,0.13
4627,IoT device,Android,Huawei,AT&T,2061,Richard Morris,35,"(Decimal('-37.674474'), Decimal('-139.227398'))",30.24,786.43,2014,2024-08-07 09:45:25.885377,98,-45.52,54.89,49.88,1.75
2761,router,Android,Nokia,T-Mobile,6391,Regina Burns,72,"(Decimal('-46.303982'), Decimal('-125.918902'))",24.24,841.06,2530,2024-08-19 09:36:30.010002,57,-116.55,35.23,28.31,1.46
7058,router,iOS,Sony,Verizon,1488,Amanda Boyd,23,"(Decimal('15.482754'), Decimal('4.449633'))",33.84,751.21,2100,2024-09-10 09:39:37.587524,140,-74.07,47.64,18.57,2.9
4371,smartphone,Windows,Sony,T-Mobile,690,Sharon Davis,51,"(Decimal('66.520520'), Decimal('25.646233'))",25.84,949.11,5004,2024-09-18 02:40:03.828748,309,-83.69,11.29,41.71,2.38
5868,smartphone,Android,Apple,T-Mobile,5632,Franklin Leach,70,"(Decimal('58.0756015'), Decimal('111.565536'))",32.02,963.55,3957,2024-05-17 00:52:24.753190,279,-117.91,77.76,46.43,1.64
5316,IoT device,Windows,Nokia,Vodafone,8403,Lynn Ortiz,19,"(Decimal('30.9693765'), Decimal('-34.261817'))",5.72,644.64,186,2024-01-14 16:05:46.758225,400,-119.96,25.28,24.32,4.57
5126,smartphone,Android,Huawei,T-Mobile,116,Sally Wells,68,"(Decimal('19.6749835'), Decimal('-90.256580'))",36.51,504.96,6293,2024-08-28 16:41:26.622536,263,-74.99,34.33,21.81,0.54
2575,smartphone,Windows,Huawei,Vodafone,4327,Jody Richards,31,"(Decimal('-5.927353'), Decimal('-110.702648'))",8.87,163.58,1625,2024-08-27 14:45:22.768633,913,-117.33,51.24,43.62,0.57
9370,smartphone,iOS,Samsung,Vodafone,6381,Charles Collier,25,"(Decimal('58.7238625'), Decimal('127.338415'))",28.4,387.71,3286,2024-08-16 01:37:40.482208,584,-115.49,69.66,18.83,1.31
5912,IoT device,Windows,Huawei,Vodafone,7415,Andrea Sheppard,30,"(Decimal('-18.528273'), Decimal('-160.659255'))",32.87,299.4,1513,2024-06-07 16:09:30.104970,273,-106.98,53.14,21.2,4.42
2269,IoT device,iOS,Huawei,T-Mobile,414,Douglas Hanson,40,"(Decimal('-56.8103425'), Decimal('-143.619025'))",40.37,578.27,4160,2024-07-30 14:41:09.411623,361,-54.41,40.07,9.91,1.93
8874,IoT device,Android,Sony,AT&T,8316,Amanda Welch,45,"(Decimal('35.2672025'), Decimal('91.037543'))",43.24,596.42,1968,2024-03-15 17:13:18.491210,482,-75.59,86.56,4.21,0.1
8315,smartphone,Android,Nokia,AT&T,2417,Willie Anderson,44,"(Decimal('-58.0823865'), Decimal('-51.000097'))",47.18,987.47,3426,2024-05-15 17:26:02.716225,254,-60.46,82.15,4.14,3.31
7043,router,Windows,Huawei,AT&T,8678,Amy Townsend,61,"(Decimal('-1.452972'), Decimal('116.315735'))",23.57,967.51,54,2024-03-20 11:25:56.553409,288,-90.65,21.75,3.46,2.12
8905,IoT device,iOS,Nokia,T-Mobile,1041,Glen Santana,76,"(Decimal('-0.0852025'), Decimal('152.137117'))",27.95,503.31,603,2024-04-27 04:12:16.224414,244,-113.17,30.74,19.71,4.41
8005,smartphone,Android,Nokia,AT&T,8902,Todd Turner,73,"(Decimal('-88.9889695'), Decimal('33.420794'))",5.7,317.5,3073,2024-06-17 17:39:10.705659,462,-90.52,84.0,22.8,2.62
1152,smartphone,iOS,Apple,Vodafone,7,Raymond Marsh,55,"(Decimal('-81.7198175'), Decimal('154.758059'))",18.89,744.1,4978,2024-05-14 11:26:31.468694,464,-66.16,9.96,39.39,2.99
8403,IoT device,iOS,Huawei,Verizon,4337,Robert Wiley,64,"(Decimal('-18.5928455'), Decimal('-122.781124'))",48.69,233.87,3483,2024-08-03 15:29:38.175276,328,-59.32,2.79,41.12,3.09
2621,IoT device,Android,Nokia,Verizon,4809,Debra Molina,34,"(Decimal('-2.151268'), Decimal('157.011602'))",41.48,478.2,2493,2024-05-17 02:13:13.863216,403,-53.6,64.68,0.14,1.8
2601,router,Windows,Samsung,Verizon,6503,Daniel Martin,78,"(Decimal('-62.7116215'), Decimal('12.245661'))",19.1,529.99,1372,2024-08-23 22:22:26.233201,71,-108.01,2.84,18.04,2.65
5844,smartphone,Windows,Nokia,Vodafone,9178,Angie Brady,61,"(Decimal('-25.9910815'), Decimal('173.373179'))",43.19,471.0,3233,2024-09-16 18:38:16.904895,241,-51.45,60.12,49.08,0.99
9074,IoT device,Android,Nokia,T-Mobile,8572,Anthony Odonnell,36,"(Decimal('-25.0182285'), Decimal('-41.208304'))",40.98,912.39,1990,2024-06-23 00:25:31.105874,248,-91.65,49.86,49.99,4.0
8687,smartphone,Android,Apple,T-Mobile,1701,Kristina Watson,24,"(Decimal('-86.4176945'), Decimal('-17.185748'))",48.86,398.54,5943,2024-02-15 02:02:08.385528,742,-48.6,81.25,11.04,3.55
4577,smartphone,Android,Huawei,Vodafone,1566,Robert Stanley,29,"(Decimal('-40.353623'), Decimal('164.259520'))",39.66,164.35,48,2024-05-07 17:17:25.604987,284,-107.64,3.96,18.29,3.39
9927,smartphone,iOS,Huawei,AT&T,6079,John Molina,69,"(Decimal('-17.3967425'), Decimal('-62.328403'))",13.84,226.45,4692,2024-08-20 02:24:58.310096,479,-60.15,75.44,39.5,1.27
5136,IoT device,iOS,Apple,Vodafone,8516,James Perez,19,"(Decimal('-74.6318845'), Decimal('-100.242022'))",20.45,104.54,2318,2024-09-20 19:59:24.946865,687,-87.48,22.65,44.79,1.26
9876,IoT device,Android,Samsung,Verizon,8011,Jamie Turner,53,"(Decimal('16.628079'), Decimal('125.212996'))",1.63,225.81,5783,2024-03-03 13:02:51.499021,853,-63.47,3.3,45.4,3.23
7706,smartphone,Windows,Apple,AT&T,4037,Jesse Terry,68,"(Decimal('8.8016725'), Decimal('40.628147'))",12.44,829.4,72,2024-03-02 18:32:04.883026,855,-49.16,37.65,33.53,0.45
3516,IoT device,Android,Apple,Vodafone,1622,Robert Mcdaniel,51,"(Decimal('69.1369315'), Decimal('149.178355'))",10.41,564.29,1761,2024-04-22 04:11:54.513834,914,-85.13,1.09,22.39,3.53
2962,router,iOS,Samsung,T-Mobile,2928,Sabrina Rodriguez,78,"(Decimal('-80.173485'), Decimal('-81.843385'))",35.05,477.48,447,2024-05-23 07:47:55.087236,934,-72.68,18.31,32.93,4.08
2801,smartphone,iOS,Nokia,Vodafone,9174,Dawn Jimenez,31,"(Decimal('-85.9356065'), Decimal('170.427201'))",49.79,821.46,2551,2024-05-22 17:53:42.599063,254,-57.76,16.89,38.63,0.25
8961,IoT device,Android,Apple,T-Mobile,8753,Margaret Levy MD,37,"(Decimal('34.441773'), Decimal('96.910868'))",0.6,804.11,2529,2024-07-28 19:40:13.490362,309,-73.49,17.55,30.33,1.89
9140,router,Windows,Huawei,Vodafone,3269,Scott Patterson,62,"(Decimal('-64.1650115'), Decimal('96.235087'))",31.51,911.21,2831,2024-01-19 23:32:27.711337,770,-68.34,69.18,39.67,4.77
8802,smartphone,iOS,Nokia,Vodafone,184,Diana Gomez PhD,43,"(Decimal('-87.6644245'), Decimal('-9.352727'))",15.48,907.75,966,2024-09-13 21:28:46.165677,23,-87.01,82.19,6.32,2.25
2956,IoT device,iOS,Nokia,T-Mobile,6892,Matthew Nunez,51,"(Decimal('75.5768295'), Decimal('143.046982'))",27.14,886.03,2552,2024-05-23 02:51:57.523814,497,-98.23,24.83,41.07,0.41
8126,router,Windows,Huawei,T-Mobile,8413,Christopher Banks,64,"(Decimal('13.7690215'), Decimal('-143.566695'))",2.12,570.15,1699,2024-04-18 22:03:44.349090,66,-64.31,84.03,21.76,4.53
5531,router,Windows,Samsung,Vodafone,2371,Ronald Mcdaniel,35,"(Decimal('21.247171'), Decimal('-108.423255'))",17.6,423.84,2245,2024-04-06 17:51:16.660122,225,-85.02,36.96,37.35,4.73
7980,IoT device,Windows,Sony,AT&T,1904,Cheryl Lee,55,"(Decimal('31.2319225'), Decimal('123.778626'))",28.51,662.75,1945,2024-06-02 20:03:22.540169,349,-106.93,48.04,28.26,4.04
2826,IoT device,iOS,Apple,T-Mobile,1620,Eric Hernandez,63,"(Decimal('76.259337'), Decimal('13.154147'))",8.0,252.47,3989,2024-08-14 04:33:47.673019,523,-45.57,34.42,12.53,0.74
3029,IoT device,iOS,Huawei,Vodafone,384,Derek Burns,43,"(Decimal('-10.498979'), Decimal('-25.275631'))",3.85,405.24,2182,2024-03-07 00:12:37.382743,74,-90.01,60.81,3.88,1.82
9057,IoT device,Android,Nokia,T-Mobile,9728,Joel Cox,41,"(Decimal('-11.5982985'), Decimal('30.153867'))",17.51,437.36,1082,2024-08-24 22:03:46.073782,343,-66.89,28.15,47.13,2.43
2774,router,Android,Huawei,T-Mobile,4507,Meagan Davis,70,"(Decimal('-79.954051'), Decimal('-124.088971'))",35.6,113.82,553,2024-08-22 17:46:39.580326,964,-72.4,38.35,0.43,4.31
3303,router,Android,Nokia,T-Mobile,9532,Francisco Stewart,78,"(Decimal('88.7594575'), Decimal('159.739797'))",16.72,188.75,5936,2024-06-07 09:10:34.171338,62,-61.85,2.41,49.91,4.59
5632,smartphone,Android,Sony,AT&T,3215,Dominic Rose,32,"(Decimal('5.589230'), Decimal('-71.711913'))",10.29,827.59,3938,2024-07-23 20:39:06.477634,841,-55.63,15.94,8.05,4.95
2688,IoT device,Windows,Samsung,AT&T,903,Adrian West,38,"(Decimal('22.484026'), Decimal('-8.234452'))",27.67,806.1,268,2024-07-21 18:23:06.952688,654,-70.32,27.88,28.04,1.48
2322,router,Android,Sony,T-Mobile,3008,Aaron Allen,29,"(Decimal('-63.8991465'), Decimal('118.622192'))",4.16,21.61,390,2024-08-20 14:39:46.177432,565,-111.49,53.31,20.15,4.82
6153,router,Android,Huawei,T-Mobile,2198,Bonnie Johnson,23,"(Decimal('-28.370197'), Decimal('-178.128465'))",2.08,710.97,7110,2024-06-07 10:33:05.438283,199,-108.27,4.21,14.77,3.65
9140,router,Android,Apple,Verizon,1212,Michael Brown,62,"(Decimal('-31.0082165'), Decimal('-102.380781'))",31.34,948.22,5541,2024-02-05 05:48:52.824881,12,-90.6,47.26,14.8,2.7
1185,IoT device,iOS,Nokia,Vodafone,2832,Sarah Perez,80,"(Decimal('41.313433'), Decimal('23.567098'))",39.74,12.32,6792,2024-01-02 19:07:01.050632,117,-58.04,70.39,20.77,4.35
9353,smartphone,Windows,Nokia,Verizon,2466,Dawn Turner,65,"(Decimal('83.5965815'), Decimal('147.083472'))",5.28,611.9,6502,2024-09-24 01:19:59.893291,89,-99.0,61.89,47.18,0.45
8753,IoT device,Android,Apple,AT&T,9883,Melissa Meyer,27,"(Decimal('-82.489990'), Decimal('-115.456058'))",31.24,660.39,5360,2024-01-03 06:19:43.694808,243,-92.18,81.45,0.67,2.3
6204,IoT device,iOS,Huawei,Vodafone,4946,Kevin Jones,69,"(Decimal('31.3253885'), Decimal('165.901435'))",45.03,738.89,6074,2024-05-26 18:39:00.765292,485,-65.43,96.32,13.5,0.55
4390,smartphone,Windows,Apple,T-Mobile,9591,Keith Simon,52,"(Decimal('56.2469845'), Decimal('-91.999106'))",12.23,686.76,2298,2024-08-26 05:53:19.354308,275,-60.31,95.59,13.79,1.8
9478,smartphone,iOS,Apple,Verizon,5338,Katie Wells,59,"(Decimal('-66.7315595'), Decimal('-153.709094'))",31.66,840.2,1457,2024-03-19 15:13:56.982776,640,-74.26,31.84,26.69,4.0
3655,smartphone,Windows,Huawei,AT&T,1671,Mr. Nathaniel Allen MD,61,"(Decimal('-14.7962655'), Decimal('19.941255'))",24.65,544.72,6893,2024-06-25 08:07:40.301421,349,-88.69,17.36,20.32,4.59
5676,router,Windows,Samsung,AT&T,9667,Lori Roberts,68,"(Decimal('32.7979465'), Decimal('84.133721'))",7.7,445.09,4322,2024-05-16 08:26:10.890165,360,-97.95,35.61,34.52,4.89
4376,IoT device,Android,Apple,T-Mobile,6933,Katelyn Colon,42,"(Decimal('-47.977744'), Decimal('-161.372493'))",5.05,397.56,459,2024-09-14 18:34:34.395287,324,-111.18,19.47,38.09,3.92
1956,IoT device,Android,Nokia,AT&T,9576,Tamara Brown,57,"(Decimal('32.3001585'), Decimal('108.237688'))",20.43,307.46,6419,2024-08-07 10:00:40.434067,918,-71.14,17.6,36.5,3.27
1538,IoT device,iOS,Huawei,AT&T,3416,Jessica Paul,59,"(Decimal('-56.005931'), Decimal('-113.711506'))",12.68,205.66,6341,2024-01-23 17:32:46.286985,492,-98.47,90.68,0.92,0.94
7670,router,Windows,Apple,Vodafone,5259,Katie Jones,51,"(Decimal('10.6525715'), Decimal('-131.438872'))",39.91,851.1,526,2024-04-14 07:40:30.362121,206,-51.36,5.67,36.12,3.85
2160,smartphone,iOS,Nokia,T-Mobile,5497,Christopher Morgan,48,"(Decimal('28.562235'), Decimal('129.409338'))",49.49,806.04,6528,2024-08-10 22:09:08.779896,1,-73.77,30.17,42.83,2.14
8774,smartphone,Windows,Nokia,Vodafone,3392,Sara Vasquez,61,"(Decimal('-67.095188'), Decimal('2.624127'))",41.52,559.86,2648,2024-05-27 14:38:39.431268,738,-71.52,36.06,26.81,0.05
5228,router,Windows,Sony,Verizon,9621,Victoria Williams,23,"(Decimal('21.831799'), Decimal('-64.054767'))",7.76,576.39,5912,2024-08-25 05:05:17.434398,221,-90.39,39.54,30.32,3.55
7616,IoT device,Windows,Huawei,AT&T,837,Alan Ramirez,78,"(Decimal('61.1532415'), Decimal('23.426196'))",29.68,558.73,1237,2024-04-25 13:27:36.258051,253,-56.34,33.76,12.27,4.53
4298,smartphone,iOS,Huawei,Vodafone,6437,Eric Mitchell,68,"(Decimal('-17.298463'), Decimal('0.246067'))",6.32,515.96,135,2024-08-10 06:45:17.410215,508,-103.08,91.73,48.05,3.85
6819,smartphone,Android,Samsung,AT&T,4782,David Hopkins,66,"(Decimal('-85.1809955'), Decimal('70.672190'))",26.88,550.04,2277,2024-09-02 21:35:06.594766,68,-103.92,85.32,29.74,2.28
8547,IoT device,Windows,Apple,Verizon,7409,Kathleen Hampton,68,"(Decimal('-2.9909905'), Decimal('-51.163643'))",45.07,141.22,5513,2024-01-17 05:42:32.587476,367,-91.73,40.33,12.32,4.51
4177,router,iOS,Apple,AT&T,1392,Dennis Owens,40,"(Decimal('61.9547995'), Decimal('7.039162'))",20.83,960.25,2505,2024-03-06 20:40:31.116298,600,-56.34,85.11,30.88,1.77
3681,router,Android,Nokia,AT&T,2524,Peter Robinson,25,"(Decimal('8.2277455'), Decimal('128.074836'))",45.42,980.45,6996,2024-02-19 14:21:09.566943,477,-53.37,94.85,14.17,1.6
7821,IoT device,iOS,Nokia,Vodafone,3244,Nathan Baxter,63,"(Decimal('-14.590719'), Decimal('31.863584'))",8.48,485.12,3884,2024-04-20 01:45:01.318515,9,-86.13,60.26,30.98,1.29
8749,router,Windows,Huawei,Verizon,2102,Leslie Williams,55,"(Decimal('36.009702'), Decimal('-21.315600'))",32.34,882.99,5429,2024-09-14 02:44:51.427598,839,-104.21,5.49,11.34,3.07
6685,IoT device,Windows,Samsung,Verizon,8686,Michael Clark,44,"(Decimal('-50.120404'), Decimal('115.181322'))",1.28,721.05,1955,2024-05-01 07:36:17.381261,75,-95.36,78.76,37.71,0.3
6331,smartphone,Android,Sony,T-Mobile,995,Matthew Barry,78,"(Decimal('20.7419765'), Decimal('-67.715863'))",11.94,249.18,6734,2024-06-19 07:42:52.336972,355,-67.25,89.1,23.71,3.83
1469,smartphone,iOS,Sony,Vodafone,8274,Mark Reynolds,41,"(Decimal('31.621496'), Decimal('165.610485'))",12.14,87.38,5313,2024-05-21 16:13:45.539424,404,-58.57,37.47,36.53,2.25
9522,smartphone,Android,Sony,Vodafone,5296,Brittney Thomas,27,"(Decimal('-21.095657'), Decimal('-36.523315'))",42.9,665.07,2301,2024-09-14 06:45:27.151606,725,-99.52,96.17,4.61,2.47
5873,IoT device,Android,Samsung,AT&T,8240,Monica Proctor,69,"(Decimal('-38.986481'), Decimal('-1.880759'))",34.75,901.07,3562,2024-03-29 06:11:15.862207,963,-66.04,4.09,43.48,0.87
9285,IoT device,Android,Sony,Vodafone,1989,Michael Murphy,53,"(Decimal('30.371163'), Decimal('105.300041'))",1.68,637.29,6159,2024-03-25 20:34:45.584833,785,-77.61,22.65,8.86,0.3
2022,smartphone,Windows,Samsung,Vodafone,3315,Cheryl Wood,56,"(Decimal('55.880622'), Decimal('-161.459713'))",15.79,785.16,6456,2024-03-12 10:23:49.699153,877,-58.51,76.17,39.14,1.44
6768,router,Windows,Sony,T-Mobile,8257,Krista Hall,28,"(Decimal('-8.423980'), Decimal('29.952894'))",29.6,903.25,4180,2024-03-26 11:36:40.627325,619,-59.55,11.61,16.4,3.04
